file_path,relative_path,suffix,size_bytes,keyword_score,filename_keyword_hits,content_keyword_hits_sample
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_gradient_single_objective_surrogate_training_v01\surface_surrogate_selected_model_summary_v01.json,rl-training\v01\outputs\surface_gradient_single_objective_surrogate_training_v01\surface_surrogate_selected_model_summary_v01.json,.json,1072,3,rl;surface;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_gradient_single_objective_surrogate_training_v01\surface_surrogate_training_rows_v01.csv,rl-training\v01\outputs\surface_gradient_single_objective_surrogate_training_v01\surface_surrogate_training_rows_v01.csv,.csv,684618,3,rl;surface;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\teacher_model_inventory_and_usage_v01\teacher_model_label_availability_v01.csv,rl-training\v01\outputs\teacher_model_inventory_and_usage_v01\teacher_model_label_availability_v01.csv,.csv,21308783,3,teacher;label;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\component_feature_importance_v01.csv,rl-training\v01\outputs\terminal_only_component_surrogate_v01\component_feature_importance_v01.csv,.csv,14305,3,rl,rl;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\component_surrogate_failure_risk_interpretation.md,rl-training\v01\outputs\terminal_only_component_surrogate_v01\component_surrogate_failure_risk_interpretation.md,.md,645,3,rl,teacher;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\selected_component_surrogate_summary_v01.csv,rl-training\v01\outputs\terminal_only_component_surrogate_v01\selected_component_surrogate_summary_v01.csv,.csv,1303,3,rl,rl;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\uncertainty_ood_gate_design.md,rl-training\v01\outputs\terminal_only_component_surrogate_v01\uncertainty_ood_gate_design.md,.md,1240,3,rl,rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\uncertainty_ood_gate_v01.json,rl-training\v01\outputs\terminal_only_component_surrogate_v01\uncertainty_ood_gate_v01.json,.json,1064,3,rl,rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_feature_table_v01.csv,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_feature_table_v01.csv,.csv,1547244,3,rl,rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_ood_uncertainty_audit_v01.csv,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_ood_uncertainty_audit_v01.csv,.csv,649306,3,rl,rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_pool_manifest_v01.csv,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\candidate_pool_manifest_v01.csv,.csv,1097130,3,rl,rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\human_review_shortlist_run36.md,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\human_review_shortlist_run36.md,.md,8611,3,rl,teacher;rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\run36_candidate_vs_reference_surrogate_comparison.csv,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\run36_candidate_vs_reference_surrogate_comparison.csv,.csv,68581,3,rl,teacher;rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\run36_input_validation_summary.csv,rl-training\v01\outputs\terminal_only_constrained_pareto_search_v01\run36_input_validation_summary.csv,.csv,1043,3,rl,rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_surfaceT_validation_predictions_v01.csv,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_surfaceT_validation_predictions_v01.csv,.csv,95266,3,rl;surface;surfacet,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\v03_preheat_audit\full48_v01_vs_v03_group_comparison.csv,rl-training\v01\outputs\v03_preheat_audit\full48_v01_vs_v03_group_comparison.csv,.csv,353,3,rl,label;rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\v03_preheat_audit\full48_v01_vs_v03_rank_shift_rl_side.csv,rl-training\v01\outputs\v03_preheat_audit\full48_v01_vs_v03_rank_shift_rl_side.csv,.csv,7305,3,rl,label;rl
E:\Projects\RL-LAM-ScanOpt\docs\legacy_proxy_rl.md,docs\legacy_proxy_rl.md,.md,2021,3,rl,teacher;rl
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_STAGE2_HANDOFF_SUMMARY.md,docs\stage3\STAGE3_STAGE2_HANDOFF_SUMMARY.md,.md,630,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_08_variable_n_probe60_odb_teacher_validation\RUN_08_VARIABLE_N_PROBE60_ODB_TEACHER_VALIDATION_REPORT.md,docs\stage3\runs\run_08_variable_n_probe60_odb_teacher_validation\RUN_08_VARIABLE_N_PROBE60_ODB_TEACHER_VALIDATION_REPORT.md,.md,2670,3,teacher;rl;odb,
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_16_batch20_teacher_metrics_ingestion_and_combined80_ranking\RUN_16_BATCH20_TEACHER_METRICS_INGESTION_AND_COMBINED80_RANKING_REPORT.md,docs\stage3\runs\run_16_batch20_teacher_metrics_ingestion_and_combined80_ranking\RUN_16_BATCH20_TEACHER_METRICS_INGESTION_AND_COMBINED80_RANKING_REPORT.md,.md,5915,3,teacher;metrics;rl,
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_21_batch28_teacher_metrics_ingestion_and_combined108_ranking\RUN_21_BATCH28_TEACHER_METRICS_INGESTION_AND_COMBINED108_RANKING_REPORT.md,docs\stage3\runs\run_21_batch28_teacher_metrics_ingestion_and_combined108_ranking\RUN_21_BATCH28_TEACHER_METRICS_INGESTION_AND_COMBINED108_RANKING_REPORT.md,.md,5573,3,teacher;metrics;rl,
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_26_combined108_gnn_graph_pointer_policy_candidate_generation\RUN_26_COMBINED108_GNN_GRAPH_POINTER_POLICY_CANDIDATE_GENERATION_REPORT.md,docs\stage3\runs\run_26_combined108_gnn_graph_pointer_policy_candidate_generation\RUN_26_COMBINED108_GNN_GRAPH_POINTER_POLICY_CANDIDATE_GENERATION_REPORT.md,.md,6230,3,gnn;graph;rl,
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_27_shortlist64_odb_teacher_validation\RUN_27_SHORTLIST64_ODB_TEACHER_VALIDATION_REPORT.md,docs\stage3\runs\run_27_shortlist64_odb_teacher_validation\RUN_27_SHORTLIST64_ODB_TEACHER_VALIDATION_REPORT.md,.md,2576,3,teacher;rl;odb,
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_28_shortlist64_teacher_metrics_ingestion_and_combined172_ranking\RUN_28_SHORTLIST64_TEACHER_METRICS_INGESTION_AND_COMBINED172_RANKING_REPORT.md,docs\stage3\runs\run_28_shortlist64_teacher_metrics_ingestion_and_combined172_ranking\RUN_28_SHORTLIST64_TEACHER_METRICS_INGESTION_AND_COMBINED172_RANKING_REPORT.md,.md,7555,3,teacher;metrics;rl,
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\N24_A07_archive_incomplete_outputs_summary.json,outputs\stage3_cae_probe60_generation\N24_A07_archive_incomplete_outputs_summary.json,.json,639,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.csv,outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.csv,.csv,2178,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.json,outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.json,.json,39774,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.md,outputs\stage3_cae_probe60_generation\N24_A07_incomplete_case_diagnostic.md,.md,5696,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\N24_A07_process_lock_audit.json,outputs\stage3_cae_probe60_generation\N24_A07_process_lock_audit.json,.json,109628,3,rl,metrics;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\abqjobpilot_command_file_validation.csv,outputs\stage3_cae_probe60_generation\abqjobpilot_command_file_validation.csv,.csv,29358,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\archive_N16_N24_N40_solver_outputs_summary.json,outputs\stage3_cae_probe60_generation\archive_N16_N24_N40_solver_outputs_summary.json,.json,968,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\archived_incomplete_N24_A07_before_single_case_rerun_20260612_014308\ARCHIVE_MANIFEST.csv,outputs\stage3_cae_probe60_generation\archived_incomplete_N24_A07_before_single_case_rerun_20260612_014308\ARCHIVE_MANIFEST.csv,.csv,4014,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\archived_old_N16_N24_N40_solver_outputs_before_mesh_regen_20260611_141853\ARCHIVE_MANIFEST.csv,outputs\stage3_cae_probe60_generation\archived_old_N16_N24_N40_solver_outputs_before_mesh_regen_20260611_141853\ARCHIVE_MANIFEST.csv,.csv,161225,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\archived_old_solver_outputs_before_finalcool_regen_20260611_113729\ARCHIVE_MANIFEST.csv,outputs\stage3_cae_probe60_generation\archived_old_solver_outputs_before_finalcool_regen_20260611_113729\ARCHIVE_MANIFEST.csv,.csv,2648,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\base_jnl_object_name_audit.csv,outputs\stage3_cae_probe60_generation\base_jnl_object_name_audit.csv,.csv,7731,3,rl,rl;surface
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\base_jnl_object_name_audit_summary.json,outputs\stage3_cae_probe60_generation\base_jnl_object_name_audit_summary.json,.json,10383,3,rl,rl;surface
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\deleted_old_generated_model_artifacts_before_finalcool_regen.json,outputs\stage3_cae_probe60_generation\deleted_old_generated_model_artifacts_before_finalcool_regen.json,.json,63455,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\heat_mapping_inferred_patterns.json,outputs\stage3_cae_probe60_generation\heat_mapping_inferred_patterns.json,.json,14539,3,rl,rl;surface
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\inp_mesh_section_check_N16_N24_N40.csv,outputs\stage3_cae_probe60_generation\inp_mesh_section_check_N16_N24_N40.csv,.csv,14939,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_generated_file_check.csv,outputs\stage3_cae_probe60_generation\probe60_generated_file_check.csv,.csv,44434,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_generation_preflight.csv,outputs\stage3_cae_probe60_generation\probe60_generation_preflight.csv,.csv,48819,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_generator_dry_run_cases.csv,outputs\stage3_cae_probe60_generation\probe60_generator_dry_run_cases.csv,.csv,56129,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit.json,outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit.json,.json,84964,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit_after_N24_A07_rerun.csv,outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit_after_N24_A07_rerun.csv,.csv,60053,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit_after_N24_A07_rerun.json,outputs\stage3_cae_probe60_generation\probe60_solver_completion_audit_after_N24_A07_rerun.json,.json,97448,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_manual_probe60_handoff\variable_N_probe60_abqjobpilot_commands_FIXED.txt,outputs\stage3_manual_probe60_handoff\variable_N_probe60_abqjobpilot_commands_FIXED.txt,.txt,16704,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_manual_probe60_handoff\variable_N_probe60_abqjobpilot_commands_N16_N24_N40_READY_TO_RUN.txt,outputs\stage3_manual_probe60_handoff\variable_N_probe60_abqjobpilot_commands_N16_N24_N40_READY_TO_RUN.txt,.txt,12573,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_manual_probe60_handoff\variable_N_probe60_case_manifest_FIXED.csv,outputs\stage3_manual_probe60_handoff\variable_N_probe60_case_manifest_FIXED.csv,.csv,51396,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_02_policy_novelty_audit\edge_center_timing_profile.csv,outputs\stage3_run_02_policy_novelty_audit\edge_center_timing_profile.csv,.csv,22350,3,rl,label;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_02_policy_novelty_audit\extraction_rejection_audit.csv,outputs\stage3_run_02_policy_novelty_audit\extraction_rejection_audit.csv,.csv,260261,3,rl,32track;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_02_policy_novelty_audit\rl_vs_baseline_novelty_summary.csv,outputs\stage3_run_02_policy_novelty_audit\rl_vs_baseline_novelty_summary.csv,.csv,622257,3,rl,gnn;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_03_variable_n_graph_feature_builder\sample_graphs_N16_N24_N32_N40.json,outputs\stage3_run_03_variable_n_graph_feature_builder\sample_graphs_N16_N24_N32_N40.json,.json,291610,3,n32;graph;rl,
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\true_variable_n_design_decisions.csv,outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\true_variable_n_design_decisions.csv,.csv,1333,3,rl,32-track;teacher
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\true_variable_n_parameterisation_plan.csv,outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\true_variable_n_parameterisation_plan.csv,.csv,7205,3,rl,32track;32-track
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\variable_n_cae_feasibility_summary.json,outputs\stage3_run_04_true_variable_n_cae_template_parameterisation_audit\variable_n_cae_feasibility_summary.json,.json,1815,3,rl,32track;teacher
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_05_true_variable_n_base_model_inventory\base_model_jnl_audit.csv,outputs\stage3_run_05_true_variable_n_base_model_inventory\base_model_jnl_audit.csv,.csv,842,3,rl,rl;surface
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_05_true_variable_n_base_model_inventory\base_model_readiness_summary.json,outputs\stage3_run_05_true_variable_n_base_model_inventory\base_model_readiness_summary.json,.json,552,3,rl,teacher;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_legality_audit.csv,outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_legality_audit.csv,.csv,4988,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_pairwise_diversity.csv,outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_pairwise_diversity.csv,.csv,68462,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_structural_summary.csv,outputs\stage3_run_06_variable_n_probe60_candidate_order_generation\variable_N_probe60_structural_summary.csv,.csv,14084,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_abqjobpilot_commands.txt,outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_abqjobpilot_commands.txt,.txt,16704,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_base_model_linkage.csv,outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_base_model_linkage.csv,.csv,13767,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_case_manifest.csv,outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_case_manifest.csv,.csv,64540,3,rl,teacher;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_case_manifest.json,outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_case_manifest.json,.json,149709,3,rl,teacher;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_expected_paths.csv,outputs\stage3_run_07_variable_n_probe60_model_generation_handoff\variable_N_probe60_expected_paths.csv,.csv,48706,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_08_probe60_odb_teacher_validation\probe60_odb_teacher_validation_summary.json,outputs\stage3_run_08_probe60_odb_teacher_validation\probe60_odb_teacher_validation_summary.json,.json,40788,3,teacher;rl;odb,
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_09_variable_n_probe60_teacher_ranking_analysis\probe60_teacher_ranked_canonical.csv,outputs\stage3_run_09_variable_n_probe60_teacher_ranking_analysis\probe60_teacher_ranked_canonical.csv,.csv,100037,3,teacher;canonical;rl,
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_09_variable_n_probe60_teacher_ranking_analysis\probe60_teacher_ranked_canonical.json,outputs\stage3_run_09_variable_n_probe60_teacher_ranking_analysis\probe60_teacher_ranked_canonical.json,.json,235154,3,teacher;canonical;rl,
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_10_variable_n_normalized_reward_surrogate_dataset\probe60_dataset_splits.json,outputs\stage3_run_10_variable_n_normalized_reward_surrogate_dataset\probe60_dataset_splits.json,.json,34571,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_10_variable_n_normalized_reward_surrogate_dataset\probe60_scan_order_features.csv,outputs\stage3_run_10_variable_n_normalized_reward_surrogate_dataset\probe60_scan_order_features.csv,.csv,21784,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_11_variable_n_surrogate_reward_model_validation\surrogate_predictions_target_reward_mean_all.csv,outputs\stage3_run_11_variable_n_surrogate_reward_model_validation\surrogate_predictions_target_reward_mean_all.csv,.csv,41873,3,rl,graph;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_12_offline_surrogate_screened_candidate_generation\run12_predicted_improvement_vs_existing.csv,outputs\stage3_run_12_offline_surrogate_screened_candidate_generation\run12_predicted_improvement_vs_existing.csv,.csv,1126,3,rl,teacher;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_12_offline_surrogate_screened_candidate_generation\run12_predicted_improvement_vs_existing.json,outputs\stage3_run_12_offline_surrogate_screened_candidate_generation\run12_predicted_improvement_vs_existing.json,.json,2011,3,rl,teacher;rl
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_14_batch20_cae_inp_generation\N40_B02_cooling_initial_inc_inp_verification.json,outputs\stage3_run_14_batch20_cae_inp_generation\N40_B02_cooling_initial_inc_inp_verification.json,.json,1479,3,rl,rl;odb
E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_14_batch20_cae_inp_generation\N40_B02_cooling_initial_inc_patch_summary.json,outputs\stage3_run_14_batch20_cae_inp_generation\N40_B02_cooling_initial_inc_patch_summary.json,.json,5342,3,rl,rl;odb
